"datetime","schmidt.stability"
2020-10-21 03:00:00,7.13041698933657
2020-10-21 03:10:00,7.40254973735809
2020-10-21 03:20:00,7.11679539802298
2020-10-21 03:30:00,7.28417827212632
2020-10-21 03:40:00,6.96539064775997
2020-10-21 03:50:00,6.60243680658675
2020-10-21 04:00:00,6.71726336572227
2020-10-21 04:10:00,6.91614948247254
2020-10-21 04:20:00,6.92957464908174
2020-10-21 04:30:00,6.40225513349352
2020-10-21 04:40:00,6.34102410890356
2020-10-21 04:50:00,6.61685655540138
2020-10-21 05:00:00,6.35741866515625
2020-10-21 05:10:00,6.44473710047804
2020-10-21 05:20:00,6.3075043855358
2020-10-21 05:30:00,6.00344328514041
2020-10-21 05:40:00,6.04458842483218
2020-10-21 05:50:00,5.85666782087983
2020-10-21 06:00:00,5.87621384034524
2020-10-21 06:10:00,5.80546680005378
2020-10-21 06:20:00,5.82085914915556
2020-10-21 06:30:00,5.76393204703201
2020-10-21 06:40:00,5.69907827533625
2020-10-21 06:50:00,5.47229200478065
2020-10-21 07:00:00,5.6314517750892
2020-10-21 07:10:00,5.58542259695087
2020-10-21 07:20:00,5.79693489122533
